intermediary_name,payer_name,cpt_code,state,allowed_amount,effective_date,notes
Grow Therapy,Cigna,90833,IA,,,
Grow Therapy,Cigna,90836,IA,,,
Grow Therapy,Cigna,90838,IA,,,
Grow Therapy,Cigna,99204,MD,,,
Grow Therapy,Cigna,99205,MD,,,
Grow Therapy,Cigna,99214,MD,,,
Grow Therapy,Cigna,99215,MD,,,
Grow Therapy,Cigna,90833,MD,,,
Grow Therapy,Cigna,90836,MD,,,
Grow Therapy,Cigna,90838,MD,,,
Grow Therapy,Cigna,99204,MN,,,
Grow Therapy,Cigna,99205,MN,,,
Grow Therapy,Cigna,99214,MN,,,
Grow Therapy,Cigna,99215,MN,,,
Grow Therapy,Cigna,90833,MN,,,
Grow Therapy,Cigna,90836,MN,,,
Grow Therapy,Cigna,90838,MN,,,
Grow Therapy,Cigna,99204,MT,,,
Grow Therapy,Cigna,99205,MT,,,
Grow Therapy,Cigna,99214,MT,,,
Grow Therapy,Cigna,99215,MT,,,
Grow Therapy,Cigna,90833,MT,,,
Grow Therapy,Cigna,90836,MT,,,
Grow Therapy,Cigna,90838,MT,,,
Grow Therapy,Cigna,99204,OR,,,
Grow Therapy,Cigna,99205,OR,,,
Grow Therapy,Cigna,99214,OR,,,
Grow Therapy,Cigna,99215,OR,,,
Grow Therapy,Cigna,90833,OR,,,
Grow Therapy,Cigna,90836,OR,,,
Grow Therapy,Cigna,90838,OR,,,
Grow Therapy,Cigna,99204,WA,,,
Grow Therapy,Cigna,99205,WA,,,
Grow Therapy,Cigna,99214,WA,,,
Grow Therapy,Cigna,99215,WA,,,
Grow Therapy,Cigna,90833,WA,,,
Grow Therapy,Cigna,90836,WA,,,
Grow Therapy,Cigna,90838,WA,,,
Grow Therapy,BCBS - Florida,99204,FL,,,
Grow Therapy,BCBS - Florida,99205,FL,,,
Grow Therapy,BCBS - Florida,99214,FL,,,
Grow Therapy,BCBS - Florida,99215,FL,,,
Grow Therapy,BCBS - Florida,90833,FL,,,
Grow Therapy,BCBS - Florida,90836,FL,,,
Grow Therapy,BCBS - Florida,90838,FL,,,
